sequence_id	gene_id	gene_start	gene_end	exon_start	exon_end	strand
rna-XM_015900770.1	rna-XM_015900770.1	2001	14678	4667	4693	+
rna-XM_015900770.1	rna-XM_015900770.1	2001	14678	4889	4957	+
rna-XM_015900770.1	rna-XM_015900770.1	2001	14678	5322	5360	+
rna-XM_015900770.1	rna-XM_015900770.1	2001	14678	6391	6433	+
rna-XM_015900770.1	rna-XM_015900770.1	2001	14678	7059	7130	+
rna-XM_015900770.1	rna-XM_015900770.1	2001	14678	8494	8608	+
rna-XM_015900770.1	rna-XM_015900770.1	2001	14678	9311	9352	+
rna-XM_015900770.1	rna-XM_015900770.1	2001	14678	10146	10261	+
rna-XM_015900770.1	rna-XM_015900770.1	2001	14678	10638	10841	+
rna-XM_015900770.1	rna-XM_015900770.1	2001	14678	11229	11370	+
rna-XM_015900770.1	rna-XM_015900770.1	2001	14678	12351	12431	+
rna-XM_015900770.1	rna-XM_015900770.1	2001	14678	13839	13896	+
rna-XM_015900770.1	rna-XM_015900770.1	2001	14678	14499	14678	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	2001	2056	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	3692	3861	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	4823	4848	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	5222	5482	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	6698	6716	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	7601	7685	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	8089	8188	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	8352	8588	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	8695	8907	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	10241	10351	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	13711	13789	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	14110	14160	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	14801	14941	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	15291	15423	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	16076	16304	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	16753	16992	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	18045	18096	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	18269	18337	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	18991	19086	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	20153	20344	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	21081	21159	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	21668	21830	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	21940	22014	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	22582	22750	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	23398	23564	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	26451	26776	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	27285	27372	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	28063	28137	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	28933	29038	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	29370	29459	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	29564	29644	+
rna-XM_015900771.1	rna-XM_015900771.1	2001	30189	29867	30189	+
rna-XM_015900835.1	rna-XM_015900835.1	2001	5629	2001	2094	+
rna-XM_015900835.1	rna-XM_015900835.1	2001	5629	4005	4105	+
rna-XM_015900835.1	rna-XM_015900835.1	2001	5629	5459	5629	+
rna-XM_015900846.1	rna-XM_015900846.1	2001	8552	2001	2003	+
rna-XM_015900846.1	rna-XM_015900846.1	2001	8552	2158	2227	+
rna-XM_015900846.1	rna-XM_015900846.1	2001	8552	2340	2455	+
rna-XM_015900846.1	rna-XM_015900846.1	2001	8552	3286	3361	+
rna-XM_015900846.1	rna-XM_015900846.1	2001	8552	4640	4901	+
rna-XM_015900846.1	rna-XM_015900846.1	2001	8552	6880	7057	+
rna-XM_015900846.1	rna-XM_015900846.1	2001	8552	8013	8107	+
rna-XM_015900846.1	rna-XM_015900846.1	2001	8552	8423	8552	+
rna-XM_015900844.1	rna-XM_015900844.1	2001	5135	2001	2169	+
rna-XM_015900844.1	rna-XM_015900844.1	2001	5135	2625	2789	+
rna-XM_015900844.1	rna-XM_015900844.1	2001	5135	3587	4343	+
rna-XM_015900844.1	rna-XM_015900844.1	2001	5135	4865	5135	+
rna-XM_015900840.1	rna-XM_015900840.1	2001	5061	2001	2169	+
rna-XM_015900840.1	rna-XM_015900840.1	2001	5061	2681	2845	+
rna-XM_015900840.1	rna-XM_015900840.1	2001	5061	3203	3959	+
rna-XM_015900840.1	rna-XM_015900840.1	2001	5061	4791	5061	+
rna-XM_015900843.1	rna-XM_015900843.1	2001	5061	2001	2169	+
rna-XM_015900843.1	rna-XM_015900843.1	2001	5061	2681	2845	+
rna-XM_015900843.1	rna-XM_015900843.1	2001	5061	3203	3959	+
rna-XM_015900843.1	rna-XM_015900843.1	2001	5061	4791	5061	+
rna-XM_015900842.1	rna-XM_015900842.1	2001	5061	2001	2169	+
rna-XM_015900842.1	rna-XM_015900842.1	2001	5061	2681	2845	+
rna-XM_015900842.1	rna-XM_015900842.1	2001	5061	3203	3959	+
rna-XM_015900842.1	rna-XM_015900842.1	2001	5061	4791	5061	+
rna-XM_015900780.1	rna-XM_015900780.1	2001	17996	2001	2130	+
rna-XM_015900780.1	rna-XM_015900780.1	2001	17996	3001	3330	+
rna-XM_015900780.1	rna-XM_015900780.1	2001	17996	4981	5126	+
rna-XM_015900780.1	rna-XM_015900780.1	2001	17996	5358	5456	+
rna-XM_015900780.1	rna-XM_015900780.1	2001	17996	6499	6672	+
rna-XM_015900780.1	rna-XM_015900780.1	2001	17996	7072	7204	+
rna-XM_015900780.1	rna-XM_015900780.1	2001	17996	8091	8203	+
rna-XM_015900780.1	rna-XM_015900780.1	2001	17996	8909	8932	+
rna-XM_015900780.1	rna-XM_015900780.1	2001	17996	9082	9126	+
rna-XM_015900780.1	rna-XM_015900780.1	2001	17996	9625	9720	+
rna-XM_015900780.1	rna-XM_015900780.1	2001	17996	9840	9927	+
rna-XM_015900780.1	rna-XM_015900780.1	2001	17996	10905	11079	+
rna-XM_015900780.1	rna-XM_015900780.1	2001	17996	11390	11587	+
rna-XM_015900780.1	rna-XM_015900780.1	2001	17996	11962	12095	+
rna-XM_015900780.1	rna-XM_015900780.1	2001	17996	15666	15763	+
rna-XM_015900780.1	rna-XM_015900780.1	2001	17996	17425	17571	+
rna-XM_015900780.1	rna-XM_015900780.1	2001	17996	17865	17996	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	2001	2028	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	2102	2151	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	2262	2343	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	4268	4344	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	4712	4787	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	5431	5475	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	5594	5646	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	6115	6201	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	6524	6561	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	9065	9105	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	9451	9505	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	9900	9960	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	10076	10141	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	10543	10626	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	11465	11554	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	13884	13948	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	14167	14215	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	14346	14441	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	14827	14908	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	15846	15858	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	16359	16389	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	16938	17024	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	17453	17489	+
rna-XM_015900782.1	rna-XM_015900782.1	2001	18096	18035	18096	+
rna-XM_015900869.1	rna-XM_015900869.1	2001	5040	2001	2015	+
rna-XM_015900869.1	rna-XM_015900869.1	2001	5040	3586	5040	+
rna-XM_015900913.1	rna-XM_015900913.1	2001	10684	2001	2151	+
rna-XM_015900913.1	rna-XM_015900913.1	2001	10684	9276	10684	+
rna-XM_015900909.1	rna-XM_015900909.1	2001	5946	2001	2151	+
rna-XM_015900909.1	rna-XM_015900909.1	2001	5946	4538	5946	+
rna-XM_015900924.1	rna-XM_015900924.1	2001	18818	2001	2155	+
rna-XM_015900924.1	rna-XM_015900924.1	2001	18818	2248	2317	+
rna-XM_015900924.1	rna-XM_015900924.1	2001	18818	2404	2469	+
rna-XM_015900924.1	rna-XM_015900924.1	2001	18818	3785	3947	+
rna-XM_015900924.1	rna-XM_015900924.1	2001	18818	5101	5271	+
rna-XM_015900924.1	rna-XM_015900924.1	2001	18818	6706	6809	+
rna-XM_015900924.1	rna-XM_015900924.1	2001	18818	6917	7042	+
rna-XM_015900924.1	rna-XM_015900924.1	2001	18818	7365	7484	+
rna-XM_015900924.1	rna-XM_015900924.1	2001	18818	7758	7818	+
rna-XM_015900924.1	rna-XM_015900924.1	2001	18818	8358	8459	+
rna-XM_015900924.1	rna-XM_015900924.1	2001	18818	8947	9132	+
rna-XM_015900924.1	rna-XM_015900924.1	2001	18818	9913	9998	+
rna-XM_015900924.1	rna-XM_015900924.1	2001	18818	16241	16326	+
rna-XM_015900924.1	rna-XM_015900924.1	2001	18818	16888	17014	+
rna-XM_015900924.1	rna-XM_015900924.1	2001	18818	17208	17351	+
rna-XM_015900924.1	rna-XM_015900924.1	2001	18818	18726	18818	+
rna-XM_015900923.1	rna-XM_015900923.1	2001	18818	2001	2155	+
rna-XM_015900923.1	rna-XM_015900923.1	2001	18818	2248	2317	+
rna-XM_015900923.1	rna-XM_015900923.1	2001	18818	2404	2469	+
rna-XM_015900923.1	rna-XM_015900923.1	2001	18818	3785	3947	+
rna-XM_015900923.1	rna-XM_015900923.1	2001	18818	5101	5271	+
rna-XM_015900923.1	rna-XM_015900923.1	2001	18818	6706	6725	+
rna-XM_015900923.1	rna-XM_015900923.1	2001	18818	10728	10811	+
rna-XM_015900923.1	rna-XM_015900923.1	2001	18818	10919	11044	+
rna-XM_015900923.1	rna-XM_015900923.1	2001	18818	11355	11474	+
rna-XM_015900923.1	rna-XM_015900923.1	2001	18818	11781	11841	+
rna-XM_015900923.1	rna-XM_015900923.1	2001	18818	12375	12476	+
rna-XM_015900923.1	rna-XM_015900923.1	2001	18818	13717	13902	+
rna-XM_015900923.1	rna-XM_015900923.1	2001	18818	14994	15079	+
rna-XM_015900923.1	rna-XM_015900923.1	2001	18818	16241	16326	+
rna-XM_015900923.1	rna-XM_015900923.1	2001	18818	16888	17014	+
rna-XM_015900923.1	rna-XM_015900923.1	2001	18818	17208	17351	+
rna-XM_015900923.1	rna-XM_015900923.1	2001	18818	18726	18818	+
rna-XM_015900935.1	rna-XM_015900935.1	2001	6164	2001	2034	+
rna-XM_015900935.1	rna-XM_015900935.1	2001	6164	2108	2163	+
rna-XM_015900935.1	rna-XM_015900935.1	2001	6164	2231	2309	+
rna-XM_015900935.1	rna-XM_015900935.1	2001	6164	2504	2597	+
rna-XM_015900935.1	rna-XM_015900935.1	2001	6164	6074	6164	+
rna-XM_015900926.1	rna-XM_015900926.1	2001	6957	2001	2148	+
rna-XM_015900926.1	rna-XM_015900926.1	2001	6957	2939	3010	+
rna-XM_015900926.1	rna-XM_015900926.1	2001	6957	3299	3353	+
rna-XM_015900926.1	rna-XM_015900926.1	2001	6957	3570	3697	+
rna-XM_015900926.1	rna-XM_015900926.1	2001	6957	4155	5066	+
rna-XM_015900926.1	rna-XM_015900926.1	2001	6957	5323	5419	+
rna-XM_015900926.1	rna-XM_015900926.1	2001	6957	6082	6168	+
rna-XM_015900926.1	rna-XM_015900926.1	2001	6957	6828	6957	+
rna-XM_015900933.1	rna-XM_015900933.1	2001	6938	2001	2139	+
rna-XM_015900933.1	rna-XM_015900933.1	2001	6938	2225	2391	+
rna-XM_015900933.1	rna-XM_015900933.1	2001	6938	3310	3438	+
rna-XM_015900933.1	rna-XM_015900933.1	2001	6938	5058	5201	+
rna-XM_015900933.1	rna-XM_015900933.1	2001	6938	5334	5415	+
rna-XM_015900933.1	rna-XM_015900933.1	2001	6938	6206	6311	+
rna-XM_015900933.1	rna-XM_015900933.1	2001	6938	6776	6938	+
rna-XM_015900929.1	rna-XM_015900929.1	2001	7228	2001	2151	+
rna-XM_015900929.1	rna-XM_015900929.1	2001	7228	5820	7228	+
rna-XM_015901051.1	rna-XM_015901051.1	2001	3043	2001	2088	+
rna-XM_015901051.1	rna-XM_015901051.1	2001	3043	2358	3043	+
rna-XM_015901043.1	rna-XM_015901043.1	2001	3413	2001	3413	+
rna-XM_015901059.1	rna-XM_015901059.1	2001	7857	2001	2204	+
rna-XM_015901059.1	rna-XM_015901059.1	2001	7857	3059	3311	+
rna-XM_015901059.1	rna-XM_015901059.1	2001	7857	3528	3610	+
rna-XM_015901059.1	rna-XM_015901059.1	2001	7857	4494	4589	+
rna-XM_015901059.1	rna-XM_015901059.1	2001	7857	5643	5736	+
rna-XM_015901059.1	rna-XM_015901059.1	2001	7857	6030	6198	+
rna-XM_015901059.1	rna-XM_015901059.1	2001	7857	6656	7001	+
rna-XM_015901059.1	rna-XM_015901059.1	2001	7857	7261	7524	+
rna-XM_015901059.1	rna-XM_015901059.1	2001	7857	7609	7857	+
rna-XM_015901064.1	rna-XM_015901064.1	2001	4400	2001	2045	+
rna-XM_015901064.1	rna-XM_015901064.1	2001	4400	2117	2188	+
rna-XM_015901064.1	rna-XM_015901064.1	2001	4400	2831	2850	+
rna-XM_015901064.1	rna-XM_015901064.1	2001	4400	3106	3152	+
rna-XM_015901064.1	rna-XM_015901064.1	2001	4400	3468	3496	+
rna-XM_015901064.1	rna-XM_015901064.1	2001	4400	3660	3786	+
rna-XM_015901064.1	rna-XM_015901064.1	2001	4400	4231	4400	+
rna-XM_015901081.1	rna-XM_015901081.1	2001	2729	2001	2729	+
rna-XM_015901082.1	rna-XM_015901082.1	2001	2726	2001	2726	+
rna-XM_015901083.1	rna-XM_015901083.1	2001	5024	2001	2251	+
rna-XM_015901083.1	rna-XM_015901083.1	2001	5024	3387	3497	+
rna-XM_015901083.1	rna-XM_015901083.1	2001	5024	4976	5024	+
rna-XM_015901072.1	rna-XM_015901072.1	2001	13714	2001	2096	+
rna-XM_015901072.1	rna-XM_015901072.1	2001	13714	3700	3771	+
rna-XM_015901072.1	rna-XM_015901072.1	2001	13714	4400	4504	+
rna-XM_015901072.1	rna-XM_015901072.1	2001	13714	5221	5280	+
rna-XM_015901072.1	rna-XM_015901072.1	2001	13714	6117	6221	+
rna-XM_015901072.1	rna-XM_015901072.1	2001	13714	6758	6863	+
rna-XM_015901072.1	rna-XM_015901072.1	2001	13714	7328	7408	+
rna-XM_015901072.1	rna-XM_015901072.1	2001	13714	7728	7936	+
rna-XM_015901072.1	rna-XM_015901072.1	2001	13714	8478	8613	+
rna-XM_015901072.1	rna-XM_015901072.1	2001	13714	9133	9240	+
rna-XM_015901072.1	rna-XM_015901072.1	2001	13714	10051	10201	+
rna-XM_015901072.1	rna-XM_015901072.1	2001	13714	10642	10810	+
rna-XM_015901072.1	rna-XM_015901072.1	2001	13714	11722	11937	+
rna-XM_015901072.1	rna-XM_015901072.1	2001	13714	12451	12628	+
rna-XM_015901072.1	rna-XM_015901072.1	2001	13714	13509	13714	+
rna-XM_015901071.1	rna-XM_015901071.1	2001	13714	2001	2096	+
rna-XM_015901071.1	rna-XM_015901071.1	2001	13714	3700	3771	+
rna-XM_015901071.1	rna-XM_015901071.1	2001	13714	4400	4504	+
rna-XM_015901071.1	rna-XM_015901071.1	2001	13714	5221	5280	+
rna-XM_015901071.1	rna-XM_015901071.1	2001	13714	6117	6221	+
rna-XM_015901071.1	rna-XM_015901071.1	2001	13714	6758	6863	+
rna-XM_015901071.1	rna-XM_015901071.1	2001	13714	7328	7408	+
rna-XM_015901071.1	rna-XM_015901071.1	2001	13714	7728	7936	+
rna-XM_015901071.1	rna-XM_015901071.1	2001	13714	8478	8613	+
rna-XM_015901071.1	rna-XM_015901071.1	2001	13714	9133	9240	+
rna-XM_015901071.1	rna-XM_015901071.1	2001	13714	10051	10201	+
rna-XM_015901071.1	rna-XM_015901071.1	2001	13714	10642	10810	+
rna-XM_015901071.1	rna-XM_015901071.1	2001	13714	11722	11937	+
rna-XM_015901071.1	rna-XM_015901071.1	2001	13714	12451	12628	+
rna-XM_015901071.1	rna-XM_015901071.1	2001	13714	13497	13714	+
rna-XM_015901102.1	rna-XM_015901102.1	2001	6686	2001	2049	+
rna-XM_015901102.1	rna-XM_015901102.1	2001	6686	2196	2314	+
rna-XM_015901102.1	rna-XM_015901102.1	2001	6686	2653	2862	+
rna-XM_015901102.1	rna-XM_015901102.1	2001	6686	3455	3548	+
rna-XM_015901102.1	rna-XM_015901102.1	2001	6686	3725	3837	+
rna-XM_015901102.1	rna-XM_015901102.1	2001	6686	5821	5954	+
rna-XM_015901102.1	rna-XM_015901102.1	2001	6686	6099	6154	+
rna-XM_015901102.1	rna-XM_015901102.1	2001	6686	6598	6686	+
rna-XM_015901186.1	rna-XM_015901186.1	2001	4548	2001	2131	+
rna-XM_015901186.1	rna-XM_015901186.1	2001	4548	2543	2761	+
rna-XM_015901186.1	rna-XM_015901186.1	2001	4548	3106	3187	+
rna-XM_015901186.1	rna-XM_015901186.1	2001	4548	3380	3480	+
rna-XM_015901186.1	rna-XM_015901186.1	2001	4548	4186	4243	+
rna-XM_015901186.1	rna-XM_015901186.1	2001	4548	4477	4548	+
rna-XM_015901185.1	rna-XM_015901185.1	2001	6221	2001	2003	+
rna-XM_015901185.1	rna-XM_015901185.1	2001	6221	2108	2321	+
rna-XM_015901185.1	rna-XM_015901185.1	2001	6221	3501	3669	+
rna-XM_015901185.1	rna-XM_015901185.1	2001	6221	4485	4615	+
rna-XM_015901185.1	rna-XM_015901185.1	2001	6221	4984	5066	+
rna-XM_015901185.1	rna-XM_015901185.1	2001	6221	5632	5728	+
rna-XM_015901185.1	rna-XM_015901185.1	2001	6221	6145	6221	+
rna-XM_015901199.1	rna-XM_015901199.1	2001	3702	2001	2172	+
rna-XM_015901199.1	rna-XM_015901199.1	2001	3702	2995	3042	+
rna-XM_015901199.1	rna-XM_015901199.1	2001	3702	3584	3702	+
rna-XM_015901203.1	rna-XM_015901203.1	2001	5768	2001	2358	+
rna-XM_015901203.1	rna-XM_015901203.1	2001	5768	2705	2769	+
rna-XM_015901203.1	rna-XM_015901203.1	2001	5768	3146	3376	+
rna-XM_015901203.1	rna-XM_015901203.1	2001	5768	4002	4272	+
rna-XM_015901203.1	rna-XM_015901203.1	2001	5768	5542	5768	+
rna-XM_015901201.1	rna-XM_015901201.1	2001	3668	2001	3668	+
rna-XM_015901210.1	rna-XM_015901210.1	2001	5274	2001	2021	+
rna-XM_015901210.1	rna-XM_015901210.1	2001	5274	2109	2287	+
rna-XM_015901210.1	rna-XM_015901210.1	2001	5274	2552	2660	+
rna-XM_015901210.1	rna-XM_015901210.1	2001	5274	2822	2959	+
rna-XM_015901210.1	rna-XM_015901210.1	2001	5274	5230	5274	+
rna-XM_015901211.1	rna-XM_015901211.1	2001	4229	2001	2021	+
rna-XM_015901211.1	rna-XM_015901211.1	2001	4229	2109	2287	+
rna-XM_015901211.1	rna-XM_015901211.1	2001	4229	2552	2660	+
rna-XM_015901211.1	rna-XM_015901211.1	2001	4229	2822	2959	+
rna-XM_015901211.1	rna-XM_015901211.1	2001	4229	4185	4229	+
rna-XM_015901213.1	rna-XM_015901213.1	2001	5274	2001	2003	+
rna-XM_015901213.1	rna-XM_015901213.1	2001	5274	2109	2287	+
rna-XM_015901213.1	rna-XM_015901213.1	2001	5274	2552	2660	+
rna-XM_015901213.1	rna-XM_015901213.1	2001	5274	2822	2959	+
rna-XM_015901213.1	rna-XM_015901213.1	2001	5274	5230	5274	+
rna-XM_015901212.1	rna-XM_015901212.1	2001	4132	2001	2021	+
rna-XM_015901212.1	rna-XM_015901212.1	2001	4132	2109	2287	+
rna-XM_015901212.1	rna-XM_015901212.1	2001	4132	2552	2660	+
rna-XM_015901212.1	rna-XM_015901212.1	2001	4132	2822	2959	+
rna-XM_015901212.1	rna-XM_015901212.1	2001	4132	4088	4132	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	2001	2087	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	2272	2391	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	2670	2727	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	2912	3000	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	3123	3230	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	3333	3361	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	4041	4060	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	4283	4377	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	4783	4911	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	5016	5075	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	5527	5658	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	6002	6105	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	6331	6502	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	6976	7041	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	7412	7501	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	7579	7671	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	8065	8136	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	8267	8339	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	8423	8487	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	8594	8710	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	8948	9039	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	9147	9194	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	9324	9479	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	9683	10285	+
rna-XM_015901208.1	rna-XM_015901208.1	2001	10729	10498	10729	+
rna-XM_015901246.1	rna-XM_015901246.1	2001	11779	2001	2139	+
rna-XM_015901246.1	rna-XM_015901246.1	2001	11779	2375	2506	+
rna-XM_015901246.1	rna-XM_015901246.1	2001	11779	4836	5121	+
rna-XM_015901246.1	rna-XM_015901246.1	2001	11779	6215	6347	+
rna-XM_015901246.1	rna-XM_015901246.1	2001	11779	6824	6958	+
rna-XM_015901246.1	rna-XM_015901246.1	2001	11779	7037	7140	+
rna-XM_015901246.1	rna-XM_015901246.1	2001	11779	7524	7648	+
rna-XM_015901246.1	rna-XM_015901246.1	2001	11779	9644	9756	+
rna-XM_015901246.1	rna-XM_015901246.1	2001	11779	9965	10102	+
rna-XM_015901246.1	rna-XM_015901246.1	2001	11779	10178	10280	+
rna-XM_015901246.1	rna-XM_015901246.1	2001	11779	10587	10687	+
rna-XM_015901246.1	rna-XM_015901246.1	2001	11779	11353	11520	+
rna-XM_015901246.1	rna-XM_015901246.1	2001	11779	11744	11779	+
rna-XM_015901256.1	rna-XM_015901256.1	2001	7879	2001	2428	+
rna-XM_015901256.1	rna-XM_015901256.1	2001	7879	5369	5540	+
rna-XM_015901256.1	rna-XM_015901256.1	2001	7879	6756	6943	+
rna-XM_015901256.1	rna-XM_015901256.1	2001	7879	7846	7879	+
rna-XM_015901320.1	rna-XM_015901320.1	2001	5118	2001	2022	+
rna-XM_015901320.1	rna-XM_015901320.1	2001	5118	3186	3312	+
rna-XM_015901320.1	rna-XM_015901320.1	2001	5118	4081	4202	+
rna-XM_015901320.1	rna-XM_015901320.1	2001	5118	4967	5118	+
rna-XM_015901318.1	rna-XM_015901318.1	2001	5396	2001	2042	+
rna-XM_015901318.1	rna-XM_015901318.1	2001	5396	2264	2300	+
rna-XM_015901318.1	rna-XM_015901318.1	2001	5396	3464	3590	+
rna-XM_015901318.1	rna-XM_015901318.1	2001	5396	4359	4480	+
rna-XM_015901318.1	rna-XM_015901318.1	2001	5396	5245	5396	+
rna-XM_015901321.1	rna-XM_015901321.1	2001	5307	2001	2078	+
rna-XM_015901321.1	rna-XM_015901321.1	2001	5307	2484	2526	+
rna-XM_015901321.1	rna-XM_015901321.1	2001	5307	2893	3037	+
rna-XM_015901321.1	rna-XM_015901321.1	2001	5307	3557	3672	+
rna-XM_015901321.1	rna-XM_015901321.1	2001	5307	5150	5307	+
rna-XM_015901269.1	rna-XM_015901269.1	2001	11921	2001	2172	+
rna-XM_015901269.1	rna-XM_015901269.1	2001	11921	3865	3929	+
rna-XM_015901269.1	rna-XM_015901269.1	2001	11921	5338	5400	+
rna-XM_015901269.1	rna-XM_015901269.1	2001	11921	6348	6494	+
rna-XM_015901269.1	rna-XM_015901269.1	2001	11921	6876	7049	+
rna-XM_015901269.1	rna-XM_015901269.1	2001	11921	7530	7779	+
rna-XM_015901269.1	rna-XM_015901269.1	2001	11921	8079	8238	+
rna-XM_015901269.1	rna-XM_015901269.1	2001	11921	9009	9042	+
rna-XM_015901269.1	rna-XM_015901269.1	2001	11921	10424	10482	+
rna-XM_015901269.1	rna-XM_015901269.1	2001	11921	10673	10754	+
rna-XM_015901269.1	rna-XM_015901269.1	2001	11921	10893	11045	+
rna-XM_015901269.1	rna-XM_015901269.1	2001	11921	11808	11921	+
rna-XM_015901335.1	rna-XM_015901335.1	2001	7042	2001	2033	+
rna-XM_015901335.1	rna-XM_015901335.1	2001	7042	2174	2239	+
rna-XM_015901335.1	rna-XM_015901335.1	2001	7042	2622	2645	+
rna-XM_015901335.1	rna-XM_015901335.1	2001	7042	2647	2732	+
rna-XM_015901335.1	rna-XM_015901335.1	2001	7042	3436	3502	+
rna-XM_015901335.1	rna-XM_015901335.1	2001	7042	3981	4070	+
rna-XM_015901335.1	rna-XM_015901335.1	2001	7042	5364	5432	+
rna-XM_015901335.1	rna-XM_015901335.1	2001	7042	5540	5634	+
rna-XM_015901335.1	rna-XM_015901335.1	2001	7042	5888	5975	+
rna-XM_015901335.1	rna-XM_015901335.1	2001	7042	6980	7042	+
rna-XM_015901442.1	rna-XM_015901442.1	2001	3206	2001	3206	+
rna-XM_015901443.1	rna-XM_015901443.1	2001	11152	2001	2126	+
rna-XM_015901443.1	rna-XM_015901443.1	2001	11152	3895	4018	+
rna-XM_015901443.1	rna-XM_015901443.1	2001	11152	5072	5190	+
rna-XM_015901443.1	rna-XM_015901443.1	2001	11152	5388	5444	+
rna-XM_015901443.1	rna-XM_015901443.1	2001	11152	5674	5731	+
rna-XM_015901443.1	rna-XM_015901443.1	2001	11152	6082	6159	+
rna-XM_015901443.1	rna-XM_015901443.1	2001	11152	7241	7282	+
rna-XM_015901443.1	rna-XM_015901443.1	2001	11152	7720	7769	+
rna-XM_015901443.1	rna-XM_015901443.1	2001	11152	8194	8258	+
rna-XM_015901443.1	rna-XM_015901443.1	2001	11152	8694	8759	+
