sequence_id	gene_id	gene_start	gene_end	exon_start	exon_end	strand
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	51387	51444	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	51506	51543	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	51635	51681	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	51785	51839	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	51949	51976	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	52073	52114	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	52225	52286	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	52486	52542	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	52703	52741	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	52817	52913	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	52971	53068	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	53162	53195	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	53330	53369	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	53424	53490	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	53543	53615	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	53741	53760	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	53819	53878	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	54243	54272	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	54377	54405	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	54541	54585	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	54707	54743	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	54842	54898	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	55056	55094	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	55308	55388	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	55492	55576	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	56138	56202	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	56362	56401	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	56474	56595	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	56676	56807	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	56868	56961	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	57048	57209	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	57296	57582	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	57723	57782	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	57855	57904	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	58003	58033	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	58233	58292	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	58385	58428	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	58617	58668	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	58797	58854	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	58923	58984	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	59334	59429	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	59564	59604	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	59683	59738	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	59856	59935	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	60004	60126	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	60468	60557	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	60617	60904	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	60994	61124	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	61193	61239	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	61358	61380	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	61698	61738	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	62014	62085	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	62147	62207	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	62257	62310	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	62459	62509	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	62585	62628	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	63566	63610	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	63773	63830	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	64084	64173	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	64365	64410	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	65109	65202	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	65310	65381	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	65792	65824	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	66181	66225	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	66316	66349	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	66434	66501	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	66647	66758	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	67283	67338	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	67404	67499	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	67633	67660	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	67775	67828	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	67910	67969	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	68054	68089	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	68139	68180	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	68280	68330	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	68440	68496	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	68655	68693	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	68868	68895	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	69225	69305	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	69795	69865	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	69987	70058	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	70185	70228	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	70284	70318	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	70392	70460	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	70636	70721	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	70811	70842	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	70909	70978	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	71124	71205	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	71313	71371	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	71426	71505	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	71691	71736	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	72048	72056	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	72151	72240	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	72349	72390	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	72478	72529	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	72655	72716	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	72809	72895	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	72958	73025	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	73136	73189	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	73278	73365	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	73508	73569	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	73677	73713	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	73827	73956	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	74026	74098	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	74198	74321	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	74396	74458	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	74593	74655	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	74747	74796	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	74902	74968	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	75030	75056	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	75331	75366	+
rna-gnl|WGS:LSRX|Smic11958_mrna	rna-gnl|WGS:LSRX|Smic11958_mrna	2001	75483	75418	75483	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	2001	2298	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	3501	3562	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	3784	3843	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	3947	3984	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	4293	4338	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	4704	4736	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	4941	4966	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	5139	5172	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	5282	5335	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	5578	5596	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	7087	7139	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	7398	7439	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	7709	7762	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	7895	7942	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	8189	8239	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	8495	8535	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	8865	8898	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	9234	9284	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	9627	9664	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	9832	9887	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	9986	10050	+
rna-gnl|WGS:LSRX|Smic11983_mrna	rna-gnl|WGS:LSRX|Smic11983_mrna	2001	10163	10134	10163	+
rna-gnl|WGS:LSRX|Smic12009_mrna	rna-gnl|WGS:LSRX|Smic12009_mrna	2001	10379	2001	7913	+
rna-gnl|WGS:LSRX|Smic12009_mrna	rna-gnl|WGS:LSRX|Smic12009_mrna	2001	10379	8532	10379	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	2001	2058	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	2171	2226	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	2442	2497	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	2549	2591	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	2734	2790	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	3060	3112	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	3477	3534	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	3902	3949	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	4463	4492	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	4673	4790	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	4918	4996	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	5449	5486	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	5549	5605	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	5678	5718	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	6107	6176	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	6594	6646	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	6886	6916	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	7112	7153	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	7316	7404	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	7504	7536	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	7615	7652	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	7849	7882	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	8421	8474	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	8572	8649	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	8869	8933	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	9077	9107	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	9357	9392	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	9498	9533	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	9592	9642	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	9719	9775	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	9822	9850	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	10043	10085	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	10149	10225	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	10491	10518	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	10726	10756	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	13598	13671	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	13836	13900	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	14024	14093	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	14289	14345	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	16060	16105	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	16293	16342	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	16526	16586	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	16798	16841	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	16899	16955	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	17224	17265	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	17419	17492	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	17597	17714	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	17899	17952	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	18321	18374	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	18575	18601	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	18847	18883	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	19614	19656	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	19886	19943	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	19995	20027	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	20098	20130	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	20200	20262	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	20356	20415	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	20481	20540	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	20856	20879	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	21029	21037	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	21201	21241	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	21385	21433	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	21764	21788	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	22497	22539	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	22717	22789	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	23479	23526	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	23839	23871	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	24027	24098	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	24166	24223	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	24457	24554	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	24724	24759	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	25101	25135	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	25212	25248	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	25374	25408	+
rna-gnl|WGS:LSRX|Smic12275_mrna	rna-gnl|WGS:LSRX|Smic12275_mrna	2001	27552	25476	25500	+
