sequence_id	gene_id	gene_start	gene_end	exon_start	exon_end	strand
rna-XM_020752282.1	rna-XM_020752282.1	501	28683	23353	23440	+
rna-XM_020752282.1	rna-XM_020752282.1	501	28683	24256	24345	+
rna-XM_020752282.1	rna-XM_020752282.1	501	28683	24642	24764	+
rna-XM_020752282.1	rna-XM_020752282.1	501	28683	25270	25522	+
rna-XM_020752282.1	rna-XM_020752282.1	501	28683	26191	26321	+
rna-XM_020752282.1	rna-XM_020752282.1	501	28683	26800	26973	+
rna-XM_020752282.1	rna-XM_020752282.1	501	28683	27364	27486	+
rna-XM_020752282.1	rna-XM_020752282.1	501	28683	27986	28070	+
rna-XM_020752282.1	rna-XM_020752282.1	501	28683	28529	28683	+
rna-XM_020752363.1	rna-XM_020752363.1	501	8081	501	563	+
rna-XM_020752363.1	rna-XM_020752363.1	501	8081	742	829	+
rna-XM_020752363.1	rna-XM_020752363.1	501	8081	4010	4068	+
rna-XM_020752363.1	rna-XM_020752363.1	501	8081	4499	4581	+
rna-XM_020752363.1	rna-XM_020752363.1	501	8081	5283	5325	+
rna-XM_020752363.1	rna-XM_020752363.1	501	8081	6189	6245	+
rna-XM_020752363.1	rna-XM_020752363.1	501	8081	6608	6671	+
rna-XM_020752363.1	rna-XM_020752363.1	501	8081	7522	7589	+
rna-XM_020752363.1	rna-XM_020752363.1	501	8081	8007	8081	+
rna-XM_020752370.1	rna-XM_020752370.1	501	2999	501	866	+
rna-XM_020752370.1	rna-XM_020752370.1	501	2999	1379	1606	+
rna-XM_020752370.1	rna-XM_020752370.1	501	2999	2040	2206	+
rna-XM_020752370.1	rna-XM_020752370.1	501	2999	2675	2999	+
rna-XM_020752385.1	rna-XM_020752385.1	501	1385	501	1385	+
rna-XM_020752384.1	rna-XM_020752384.1	501	1385	501	1385	+
rna-XM_020752382.1	rna-XM_020752382.1	501	1385	501	1385	+
rna-XM_020752459.1	rna-XM_020752459.1	501	2134	501	729	+
rna-XM_020752459.1	rna-XM_020752459.1	501	2134	831	2134	+
rna-XM_020752490.1	rna-XM_020752490.1	501	55934	501	545	+
rna-XM_020752490.1	rna-XM_020752490.1	501	55934	888	1198	+
rna-XM_020752490.1	rna-XM_020752490.1	501	55934	21412	21561	+
rna-XM_020752490.1	rna-XM_020752490.1	501	55934	52019	52099	+
rna-XM_020752490.1	rna-XM_020752490.1	501	55934	55337	55460	+
rna-XM_020752490.1	rna-XM_020752490.1	501	55934	55656	55934	+
rna-XM_020752489.1	rna-XM_020752489.1	501	55711	501	566	+
rna-XM_020752489.1	rna-XM_020752489.1	501	55711	665	975	+
rna-XM_020752489.1	rna-XM_020752489.1	501	55711	21189	21338	+
rna-XM_020752489.1	rna-XM_020752489.1	501	55711	51796	51876	+
rna-XM_020752489.1	rna-XM_020752489.1	501	55711	55114	55237	+
rna-XM_020752489.1	rna-XM_020752489.1	501	55711	55433	55711	+
rna-XM_020752426.1	rna-XM_020752426.1	501	5493	501	886	+
rna-XM_020752426.1	rna-XM_020752426.1	501	5493	1253	1424	+
rna-XM_020752426.1	rna-XM_020752426.1	501	5493	2869	2946	+
rna-XM_020752426.1	rna-XM_020752426.1	501	5493	3396	3509	+
rna-XM_020752426.1	rna-XM_020752426.1	501	5493	5356	5493	+
rna-XM_020752524.1	rna-XM_020752524.1	501	17361	501	720	+
rna-XM_020752524.1	rna-XM_020752524.1	501	17361	2410	2721	+
rna-XM_020752524.1	rna-XM_020752524.1	501	17361	2876	3255	+
rna-XM_020752524.1	rna-XM_020752524.1	501	17361	4176	4463	+
rna-XM_020752524.1	rna-XM_020752524.1	501	17361	4831	5101	+
rna-XM_020752524.1	rna-XM_020752524.1	501	17361	6456	6793	+
rna-XM_020752524.1	rna-XM_020752524.1	501	17361	14698	14823	+
rna-XM_020752524.1	rna-XM_020752524.1	501	17361	15629	15780	+
rna-XM_020752524.1	rna-XM_020752524.1	501	17361	16727	16862	+
rna-XM_020752524.1	rna-XM_020752524.1	501	17361	17287	17361	+
rna-XM_020752542.1	rna-XM_020752542.1	501	11000	501	528	+
rna-XM_020752542.1	rna-XM_020752542.1	501	11000	2764	2850	+
rna-XM_020752542.1	rna-XM_020752542.1	501	11000	4161	4229	+
rna-XM_020752542.1	rna-XM_020752542.1	501	11000	4408	4505	+
rna-XM_020752542.1	rna-XM_020752542.1	501	11000	4596	4758	+
rna-XM_020752542.1	rna-XM_020752542.1	501	11000	6122	6412	+
rna-XM_020752542.1	rna-XM_020752542.1	501	11000	6916	7080	+
rna-XM_020752542.1	rna-XM_020752542.1	501	11000	8789	9050	+
rna-XM_020752542.1	rna-XM_020752542.1	501	11000	10721	11000	+
rna-XM_020752543.1	rna-XM_020752543.1	501	7442	501	507	+
rna-XM_020752543.1	rna-XM_020752543.1	501	7442	603	671	+
rna-XM_020752543.1	rna-XM_020752543.1	501	7442	850	947	+
rna-XM_020752543.1	rna-XM_020752543.1	501	7442	1038	1200	+
rna-XM_020752543.1	rna-XM_020752543.1	501	7442	2564	2854	+
rna-XM_020752543.1	rna-XM_020752543.1	501	7442	3358	3522	+
rna-XM_020752543.1	rna-XM_020752543.1	501	7442	5231	5492	+
rna-XM_020752543.1	rna-XM_020752543.1	501	7442	7163	7442	+
rna-XM_020752546.1	rna-XM_020752546.1	501	34891	501	662	+
rna-XM_020752546.1	rna-XM_020752546.1	501	34891	740	888	+
rna-XM_020752546.1	rna-XM_020752546.1	501	34891	2886	2940	+
rna-XM_020752546.1	rna-XM_020752546.1	501	34891	4183	4291	+
rna-XM_020752546.1	rna-XM_020752546.1	501	34891	5338	5406	+
rna-XM_020752546.1	rna-XM_020752546.1	501	34891	25477	25591	+
rna-XM_020752546.1	rna-XM_020752546.1	501	34891	26256	26441	+
rna-XM_020752546.1	rna-XM_020752546.1	501	34891	26904	27046	+
rna-XM_020752546.1	rna-XM_020752546.1	501	34891	27315	27330	+
rna-XM_020752546.1	rna-XM_020752546.1	501	34891	28167	28380	+
rna-XM_020752546.1	rna-XM_020752546.1	501	34891	29147	29249	+
rna-XM_020752546.1	rna-XM_020752546.1	501	34891	29684	29763	+
rna-XM_020752546.1	rna-XM_020752546.1	501	34891	29954	30060	+
rna-XM_020752546.1	rna-XM_020752546.1	501	34891	30497	30533	+
rna-XM_020752546.1	rna-XM_020752546.1	501	34891	32095	32191	+
rna-XM_020752546.1	rna-XM_020752546.1	501	34891	34830	34891	+
rna-XM_020752593.1	rna-XM_020752593.1	501	1712	501	1712	+
rna-XM_020752594.1	rna-XM_020752594.1	501	1514	501	1514	+
rna-XM_020752595.1	rna-XM_020752595.1	501	1514	501	1514	+
rna-XM_020752592.1	rna-XM_020752592.1	501	3053	501	3053	+
rna-XM_020752623.1	rna-XM_020752623.1	501	5284	501	561	+
rna-XM_020752623.1	rna-XM_020752623.1	501	5284	2333	2557	+
rna-XM_020752623.1	rna-XM_020752623.1	501	5284	2956	3180	+
rna-XM_020752623.1	rna-XM_020752623.1	501	5284	4420	4583	+
rna-XM_020752623.1	rna-XM_020752623.1	501	5284	5126	5284	+
rna-XM_020752625.1	rna-XM_020752625.1	501	8574	501	567	+
rna-XM_020752625.1	rna-XM_020752625.1	501	8574	2565	2789	+
rna-XM_020752625.1	rna-XM_020752625.1	501	8574	3400	3618	+
rna-XM_020752625.1	rna-XM_020752625.1	501	8574	7225	7385	+
rna-XM_020752625.1	rna-XM_020752625.1	501	8574	8416	8574	+
rna-XM_020752626.1	rna-XM_020752626.1	501	3835	501	561	+
rna-XM_020752626.1	rna-XM_020752626.1	501	3835	1040	1252	+
rna-XM_020752626.1	rna-XM_020752626.1	501	3835	1684	1902	+
rna-XM_020752626.1	rna-XM_020752626.1	501	3835	2521	2684	+
rna-XM_020752626.1	rna-XM_020752626.1	501	3835	3674	3835	+
rna-XM_020752622.1	rna-XM_020752622.1	501	10957	501	555	+
rna-XM_020752622.1	rna-XM_020752622.1	501	10957	953	1150	+
rna-XM_020752622.1	rna-XM_020752622.1	501	10957	1711	1923	+
rna-XM_020752622.1	rna-XM_020752622.1	501	10957	3488	3651	+
rna-XM_020752622.1	rna-XM_020752622.1	501	10957	10712	10957	+
rna-XM_020752621.1	rna-XM_020752621.1	501	5826	501	555	+
rna-XM_020752621.1	rna-XM_020752621.1	501	5826	953	1150	+
rna-XM_020752621.1	rna-XM_020752621.1	501	5826	1711	1923	+
rna-XM_020752621.1	rna-XM_020752621.1	501	5826	3488	3651	+
rna-XM_020752621.1	rna-XM_020752621.1	501	5826	4052	4205	+
rna-XM_020752621.1	rna-XM_020752621.1	501	5826	4585	4617	+
rna-XM_020752621.1	rna-XM_020752621.1	501	5826	5141	5236	+
rna-XM_020752621.1	rna-XM_020752621.1	501	5826	5822	5826	+
rna-XM_020752618.1	rna-XM_020752618.1	501	5382	501	564	+
rna-XM_020752618.1	rna-XM_020752618.1	501	5382	1880	2089	+
rna-XM_020752618.1	rna-XM_020752618.1	501	5382	2669	2905	+
rna-XM_020752618.1	rna-XM_020752618.1	501	5382	3548	3763	+
rna-XM_020752618.1	rna-XM_020752618.1	501	5382	4109	4459	+
rna-XM_020752618.1	rna-XM_020752618.1	501	5382	5258	5382	+
rna-XM_020752591.1	rna-XM_020752591.1	501	4593	501	570	+
rna-XM_020752591.1	rna-XM_020752591.1	501	4593	1338	1574	+
rna-XM_020752591.1	rna-XM_020752591.1	501	4593	2165	2386	+
rna-XM_020752591.1	rna-XM_020752591.1	501	4593	3390	3740	+
rna-XM_020752591.1	rna-XM_020752591.1	501	4593	4451	4593	+
rna-XM_020752643.1	rna-XM_020752643.1	501	10364	501	555	+
rna-XM_020752643.1	rna-XM_020752643.1	501	10364	2969	3204	+
rna-XM_020752643.1	rna-XM_020752643.1	501	10364	7948	8257	+
rna-XM_020752643.1	rna-XM_020752643.1	501	10364	10015	10364	+
rna-XM_020752607.1	rna-XM_020752607.1	501	10756	501	677	+
rna-XM_020752607.1	rna-XM_020752607.1	501	10756	1438	1586	+
rna-XM_020752607.1	rna-XM_020752607.1	501	10756	2465	2547	+
rna-XM_020752607.1	rna-XM_020752607.1	501	10756	3021	3045	+
rna-XM_020752607.1	rna-XM_020752607.1	501	10756	9327	9408	+
rna-XM_020752607.1	rna-XM_020752607.1	501	10756	9900	9921	+
rna-XM_020752607.1	rna-XM_020752607.1	501	10756	10578	10756	+
rna-XM_020752606.1	rna-XM_020752606.1	501	3982	501	601	+
rna-XM_020752606.1	rna-XM_020752606.1	501	3982	1480	1562	+
rna-XM_020752606.1	rna-XM_020752606.1	501	3982	2036	2060	+
rna-XM_020752606.1	rna-XM_020752606.1	501	3982	2553	2634	+
rna-XM_020752606.1	rna-XM_020752606.1	501	3982	3126	3147	+
rna-XM_020752606.1	rna-XM_020752606.1	501	3982	3804	3982	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	501	596	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	1470	1511	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	1793	1828	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	2068	2191	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	2911	2985	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	3394	3441	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	3702	3753	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	4305	4344	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	4621	4701	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	6587	6628	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	6910	6945	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	7185	7308	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	8028	8102	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	8511	8558	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	8819	8870	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	9422	9457	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	10008	10107	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	11017	11073	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	11964	12113	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	12605	12721	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	13192	13218	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	14275	14345	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	14470	14574	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	20818	20907	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	21032	21113	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	21472	21512	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	21610	21775	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	22199	22489	+
rna-XM_020752653.1	rna-XM_020752653.1	501	23240	23058	23240	+
rna-XM_020752616.1	rna-XM_020752616.1	501	3327	501	795	+
rna-XM_020752616.1	rna-XM_020752616.1	501	3327	1131	1207	+
rna-XM_020752616.1	rna-XM_020752616.1	501	3327	1986	2204	+
rna-XM_020752616.1	rna-XM_020752616.1	501	3327	3097	3327	+
rna-XM_020752617.1	rna-XM_020752617.1	501	5806	501	586	+
rna-XM_020752617.1	rna-XM_020752617.1	501	5806	1729	1829	+
rna-XM_020752617.1	rna-XM_020752617.1	501	5806	2350	2454	+
rna-XM_020752617.1	rna-XM_020752617.1	501	5806	3365	3446	+
rna-XM_020752617.1	rna-XM_020752617.1	501	5806	3922	4030	+
rna-XM_020752617.1	rna-XM_020752617.1	501	5806	4554	4596	+
rna-XM_020752617.1	rna-XM_020752617.1	501	5806	4930	5161	+
rna-XM_020752617.1	rna-XM_020752617.1	501	5806	5776	5806	+
rna-XM_020752765.1	rna-XM_020752765.1	501	11462	501	762	+
rna-XM_020752765.1	rna-XM_020752765.1	501	11462	6470	6927	+
rna-XM_020752765.1	rna-XM_020752765.1	501	11462	7298	7408	+
rna-XM_020752765.1	rna-XM_020752765.1	501	11462	8183	8392	+
rna-XM_020752765.1	rna-XM_020752765.1	501	11462	8976	9098	+
rna-XM_020752765.1	rna-XM_020752765.1	501	11462	9416	9614	+
rna-XM_020752765.1	rna-XM_020752765.1	501	11462	9873	10032	+
rna-XM_020752765.1	rna-XM_020752765.1	501	11462	10580	10742	+
rna-XM_020752765.1	rna-XM_020752765.1	501	11462	11211	11462	+
rna-XM_020752764.1	rna-XM_020752764.1	501	11462	501	762	+
rna-XM_020752764.1	rna-XM_020752764.1	501	11462	6470	6927	+
rna-XM_020752764.1	rna-XM_020752764.1	501	11462	7298	7408	+
rna-XM_020752764.1	rna-XM_020752764.1	501	11462	8183	8392	+
rna-XM_020752764.1	rna-XM_020752764.1	501	11462	8976	9098	+
rna-XM_020752764.1	rna-XM_020752764.1	501	11462	9416	9614	+
rna-XM_020752764.1	rna-XM_020752764.1	501	11462	9873	10032	+
rna-XM_020752764.1	rna-XM_020752764.1	501	11462	10580	10742	+
rna-XM_020752764.1	rna-XM_020752764.1	501	11462	11211	11462	+
rna-XM_020752766.1	rna-XM_020752766.1	501	8441	501	750	+
rna-XM_020752766.1	rna-XM_020752766.1	501	8441	3449	3906	+
rna-XM_020752766.1	rna-XM_020752766.1	501	8441	4277	4387	+
rna-XM_020752766.1	rna-XM_020752766.1	501	8441	5162	5371	+
rna-XM_020752766.1	rna-XM_020752766.1	501	8441	5955	6077	+
rna-XM_020752766.1	rna-XM_020752766.1	501	8441	6395	6593	+
rna-XM_020752766.1	rna-XM_020752766.1	501	8441	6852	7011	+
rna-XM_020752766.1	rna-XM_020752766.1	501	8441	7559	7721	+
rna-XM_020752766.1	rna-XM_020752766.1	501	8441	8190	8441	+
rna-XM_020752767.1	rna-XM_020752767.1	501	8026	501	744	+
rna-XM_020752767.1	rna-XM_020752767.1	501	8026	2508	2965	+
rna-XM_020752767.1	rna-XM_020752767.1	501	8026	3600	3710	+
rna-XM_020752767.1	rna-XM_020752767.1	501	8026	3838	4047	+
rna-XM_020752767.1	rna-XM_020752767.1	501	8026	5165	5281	+
rna-XM_020752767.1	rna-XM_020752767.1	501	8026	6029	6227	+
rna-XM_020752767.1	rna-XM_020752767.1	501	8026	6653	6812	+
rna-XM_020752767.1	rna-XM_020752767.1	501	8026	7234	7396	+
rna-XM_020752767.1	rna-XM_020752767.1	501	8026	7820	8026	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	501	1004	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	1993	2287	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	3181	3215	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	3545	3641	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	5058	5119	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	5396	5499	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	5921	6089	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	6490	6714	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	7048	7118	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	7523	7610	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	7884	8028	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	8408	8458	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	8847	8944	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	9223	9363	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	9499	9601	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	9719	9768	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	10005	10147	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	10819	10930	+
rna-XM_020752681.1	rna-XM_020752681.1	501	11344	11252	11344	+
rna-XM_020752740.1	rna-XM_020752740.1	501	7332	501	546	+
rna-XM_020752740.1	rna-XM_020752740.1	501	7332	646	705	+
rna-XM_020752740.1	rna-XM_020752740.1	501	7332	865	932	+
rna-XM_020752740.1	rna-XM_020752740.1	501	7332	1717	1803	+
rna-XM_020752740.1	rna-XM_020752740.1	501	7332	2083	2174	+
rna-XM_020752740.1	rna-XM_020752740.1	501	7332	2525	2573	+
rna-XM_020752740.1	rna-XM_020752740.1	501	7332	2740	2875	+
rna-XM_020752740.1	rna-XM_020752740.1	501	7332	3043	3107	+
rna-XM_020752740.1	rna-XM_020752740.1	501	7332	3308	3434	+
rna-XM_020752740.1	rna-XM_020752740.1	501	7332	3923	4053	+
rna-XM_020752740.1	rna-XM_020752740.1	501	7332	4231	4294	+
rna-XM_020752740.1	rna-XM_020752740.1	501	7332	4515	4594	+
rna-XM_020752740.1	rna-XM_020752740.1	501	7332	4947	5067	+
rna-XM_020752740.1	rna-XM_020752740.1	501	7332	5661	5779	+
rna-XM_020752740.1	rna-XM_020752740.1	501	7332	6397	6500	+
rna-XM_020752740.1	rna-XM_020752740.1	501	7332	6583	6697	+
rna-XM_020752740.1	rna-XM_020752740.1	501	7332	7018	7332	+
rna-XM_020752741.1	rna-XM_020752741.1	501	8586	501	583	+
rna-XM_020752741.1	rna-XM_020752741.1	501	8586	1724	1821	+
rna-XM_020752741.1	rna-XM_020752741.1	501	8586	2637	2704	+
rna-XM_020752741.1	rna-XM_020752741.1	501	8586	4328	4545	+
rna-XM_020752741.1	rna-XM_020752741.1	501	8586	5755	5837	+
rna-XM_020752741.1	rna-XM_020752741.1	501	8586	6290	6451	+
rna-XM_020752741.1	rna-XM_020752741.1	501	8586	7260	7687	+
rna-XM_020752741.1	rna-XM_020752741.1	501	8586	8305	8586	+
rna-XM_020752745.1	rna-XM_020752745.1	501	8586	501	583	+
rna-XM_020752745.1	rna-XM_020752745.1	501	8586	1724	1821	+
rna-XM_020752745.1	rna-XM_020752745.1	501	8586	2637	2704	+
rna-XM_020752745.1	rna-XM_020752745.1	501	8586	4328	4545	+
rna-XM_020752745.1	rna-XM_020752745.1	501	8586	5755	5837	+
rna-XM_020752745.1	rna-XM_020752745.1	501	8586	6290	6445	+
rna-XM_020752745.1	rna-XM_020752745.1	501	8586	7260	7687	+
rna-XM_020752745.1	rna-XM_020752745.1	501	8586	8305	8586	+
rna-XM_020752742.1	rna-XM_020752742.1	501	8586	501	583	+
rna-XM_020752742.1	rna-XM_020752742.1	501	8586	1724	1821	+
rna-XM_020752742.1	rna-XM_020752742.1	501	8586	2637	2704	+
rna-XM_020752742.1	rna-XM_020752742.1	501	8586	4328	4545	+
rna-XM_020752742.1	rna-XM_020752742.1	501	8586	5755	5837	+
rna-XM_020752742.1	rna-XM_020752742.1	501	8586	6290	6451	+
rna-XM_020752742.1	rna-XM_020752742.1	501	8586	7260	7687	+
rna-XM_020752742.1	rna-XM_020752742.1	501	8586	8305	8586	+
rna-XM_020752743.1	rna-XM_020752743.1	501	8586	501	583	+
rna-XM_020752743.1	rna-XM_020752743.1	501	8586	1724	1821	+
rna-XM_020752743.1	rna-XM_020752743.1	501	8586	2637	2704	+
rna-XM_020752743.1	rna-XM_020752743.1	501	8586	4328	4545	+
rna-XM_020752743.1	rna-XM_020752743.1	501	8586	5755	5837	+
rna-XM_020752743.1	rna-XM_020752743.1	501	8586	6290	6451	+
rna-XM_020752743.1	rna-XM_020752743.1	501	8586	7260	7687	+
rna-XM_020752743.1	rna-XM_020752743.1	501	8586	8305	8586	+
rna-XM_020752744.1	rna-XM_020752744.1	501	8586	501	583	+
rna-XM_020752744.1	rna-XM_020752744.1	501	8586	1724	1821	+
rna-XM_020752744.1	rna-XM_020752744.1	501	8586	2637	2704	+
rna-XM_020752744.1	rna-XM_020752744.1	501	8586	4328	4545	+
rna-XM_020752744.1	rna-XM_020752744.1	501	8586	5755	5837	+
rna-XM_020752744.1	rna-XM_020752744.1	501	8586	6290	6451	+
rna-XM_020752744.1	rna-XM_020752744.1	501	8586	7260	7687	+
rna-XM_020752744.1	rna-XM_020752744.1	501	8586	8305	8586	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	501	503	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	2457	3054	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	10228	10345	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	10738	10900	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	11239	11558	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	12672	12760	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	13123	13397	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	13768	13839	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	14060	14107	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	14340	14439	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	14848	14942	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	15438	15644	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	16090	16200	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	16561	16719	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	17158	17412	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	17884	18038	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	18958	19231	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	19753	19890	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	20493	20588	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	37946	38002	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	38089	38162	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	39010	39208	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	39323	39493	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	40011	40199	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	40964	41038	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	41400	41509	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	43418	43550	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	44201	44406	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	45140	45268	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	45827	45941	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	46442	46759	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	50741	50902	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	51285	51481	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	52074	52131	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	52579	52746	+
rna-XM_020752773.1	rna-XM_020752773.1	501	53649	53320	53649	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	501	1176	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	2694	2811	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	3204	3366	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	3705	4024	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	5138	5226	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	5589	5863	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	6234	6305	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	6526	6573	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	6806	6905	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	7314	7408	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	7904	8110	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	8556	8666	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	9027	9185	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	9624	9878	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	10350	10504	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	11424	11697	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	12219	12356	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	12959	13054	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	30412	30468	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	30555	30628	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	31476	31674	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	31789	31959	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	32477	32665	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	33430	33504	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	33866	33975	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	35884	36016	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	36667	36872	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	37606	37734	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	38293	38407	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	38908	39225	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	43207	43368	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	43751	43947	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	44540	44597	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	45045	45212	+
rna-XM_020752772.1	rna-XM_020752772.1	501	46115	45786	46115	+
rna-XM_020752770.1	rna-XM_020752770.1	501	22871	501	842	+
rna-XM_020752770.1	rna-XM_020752770.1	501	22871	12372	12577	+
rna-XM_020752770.1	rna-XM_020752770.1	501	22871	20542	20827	+
rna-XM_020752770.1	rna-XM_020752770.1	501	22871	21610	21913	+
rna-XM_020752770.1	rna-XM_020752770.1	501	22871	22477	22871	+
rna-XM_020752729.1	rna-XM_020752729.1	501	9474	501	960	+
rna-XM_020752729.1	rna-XM_020752729.1	501	9474	1748	1815	+
rna-XM_020752729.1	rna-XM_020752729.1	501	9474	1977	2015	+
rna-XM_020752729.1	rna-XM_020752729.1	501	9474	2586	2771	+
